time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count
2022-03-05T07:35:00.0000000Z;2022-03-05T07:40:00.0000000Z;2022-03-05T07:35:01.6800000Z;2022-03-05T07:39:53.0390000Z;39084.000000000;39101.000000000;39077.000000000;39100.000000000;4.731053310;73
2022-03-05T07:40:00.0000000Z;2022-03-05T07:45:00.0000000Z;2022-03-05T07:40:14.8410000Z;2022-03-05T07:44:59.2380000Z;39101.000000000;39119.000000000;39090.000000000;39119.000000000;3.390860290;58
2022-03-05T07:45:00.0000000Z;2022-03-05T07:50:00.0000000Z;2022-03-05T07:45:03.4620000Z;2022-03-05T07:49:51.0100000Z;39124.000000000;39156.000000000;39123.747174130;39137.000000000;7.444625590;96
2022-03-05T07:50:00.0000000Z;2022-03-05T07:55:00.0000000Z;2022-03-05T07:50:15.3530000Z;2022-03-05T07:54:58.2590000Z;39135.000000000;39136.000000000;39032.000000000;39063.000000000;7.221361690;105
2022-03-05T07:55:00.0000000Z;2022-03-05T08:00:00.0000000Z;2022-03-05T07:55:04.1430000Z;2022-03-05T07:59:53.9020000Z;39058.000000000;39067.000000000;39028.502301750;39067.000000000;5.481814630;81
2022-03-05T08:00:00.0000000Z;2022-03-05T08:05:00.0000000Z;2022-03-05T08:00:00.0620000Z;2022-03-05T08:04:37.0710000Z;39060.000000000;39081.000000000;39030.000000000;39042.000000000;3.484631830;78
2022-03-05T08:05:00.0000000Z;2022-03-05T08:10:00.0000000Z;2022-03-05T08:05:07.1210000Z;2022-03-05T08:09:56.0900000Z;39041.000000000;39065.000000000;39031.000000000;39054.000000000;3.968800170;63
2022-03-05T08:10:00.0000000Z;2022-03-05T08:15:00.0000000Z;2022-03-05T08:10:12.2570000Z;2022-03-05T08:14:19.9200000Z;39048.000000000;39048.000000000;39027.000000000;39037.000000000;4.076996800;47
2022-03-05T08:15:00.0000000Z;2022-03-05T08:20:00.0000000Z;2022-03-05T08:15:10.9520000Z;2022-03-05T08:19:57.0930000Z;39039.000000000;39040.000000000;38991.000000000;39015.000000000;7.809749310;171
2022-03-05T08:20:00.0000000Z;2022-03-05T08:25:00.0000000Z;2022-03-05T08:20:01.1740000Z;2022-03-05T08:24:57.8830000Z;39015.000000000;39064.000000000;39015.000000000;39045.000000000;3.904641600;52
2022-03-05T08:25:00.0000000Z;2022-03-05T08:30:00.0000000Z;2022-03-05T08:25:17.0540000Z;2022-03-05T08:29:54.5830000Z;39046.000000000;39052.000000000;38999.948412770;39015.000000000;2.600462340;67
2022-03-05T08:30:00.0000000Z;2022-03-05T08:35:00.0000000Z;2022-03-05T08:30:08.3520000Z;2022-03-05T08:34:44.7040000Z;39022.000000000;39063.000000000;39022.000000000;39054.000000000;3.021633270;72
2022-03-05T08:35:00.0000000Z;2022-03-05T08:40:00.0000000Z;2022-03-05T08:35:06.2810000Z;2022-03-05T08:39:55.6870000Z;39056.826644410;39086.525040100;39056.000000000;39086.525040100;1.720742080;64
2022-03-05T08:40:00.0000000Z;2022-03-05T08:45:00.0000000Z;2022-03-05T08:40:04.5090000Z;2022-03-05T08:44:59.3870000Z;39088.714577390;39243.000000000;39077.000000000;39243.000000000;11.938813190;318
2022-03-05T08:45:00.0000000Z;2022-03-05T08:50:00.0000000Z;2022-03-05T08:45:00.4000000Z;2022-03-05T08:49:46.4870000Z;39235.000000000;39235.000000000;39176.000000000;39182.000000000;3.648186430;105
2022-03-05T08:50:00.0000000Z;2022-03-05T08:55:00.0000000Z;2022-03-05T08:50:01.4770000Z;2022-03-05T08:54:58.9730000Z;39182.864681120;39195.000000000;39128.000000000;39140.342589260;15.870665420;154
2022-03-05T08:55:00.0000000Z;2022-03-05T09:00:00.0000000Z;2022-03-05T08:55:08.9950000Z;2022-03-05T08:59:39.3990000Z;39140.342589260;39141.000000000;39107.000000000;39121.000000000;8.745368920;88
2022-03-05T09:00:00.0000000Z;2022-03-05T09:05:00.0000000Z;2022-03-05T09:00:00.0810000Z;2022-03-05T09:04:56.4990000Z;39125.000000000;39157.000000000;39058.149393980;39058.149393980;4.118394230;142
2022-03-05T09:05:00.0000000Z;2022-03-05T09:10:00.0000000Z;2022-03-05T09:05:18.3250000Z;2022-03-05T09:09:35.7830000Z;39058.061055250;39069.000000000;39009.000000000;39060.000000000;8.296953190;184
2022-03-05T09:10:00.0000000Z;2022-03-05T09:15:00.0000000Z;2022-03-05T09:10:09.3790000Z;2022-03-05T09:14:58.8590000Z;39079.313387150;39079.313387150;39028.000000000;39039.000000000;8.233887460;145
2022-03-05T09:15:00.0000000Z;2022-03-05T09:20:00.0000000Z;2022-03-05T09:15:00.5770000Z;2022-03-05T09:19:58.5820000Z;39039.630899960;39061.084680200;39039.000000000;39041.000000000;3.285708150;81
2022-03-05T09:20:00.0000000Z;2022-03-05T09:25:00.0000000Z;2022-03-05T09:20:04.2580000Z;2022-03-05T09:24:59.6810000Z;39039.449988230;39087.000000000;39018.649383920;39087.000000000;7.032134810;137
2022-03-05T09:25:00.0000000Z;2022-03-05T09:30:00.0000000Z;2022-03-05T09:25:00.8080000Z;2022-03-05T09:29:58.8090000Z;39090.000000000;39158.000000000;39090.000000000;39120.000000000;18.388310440;137
2022-03-05T09:30:00.0000000Z;2022-03-05T09:35:00.0000000Z;2022-03-05T09:30:15.6660000Z;2022-03-05T09:34:59.0710000Z;39117.000000000;39117.000000000;39084.335502800;39112.000000000;2.939402580;94
2022-03-05T09:35:00.0000000Z;2022-03-05T09:40:00.0000000Z;2022-03-05T09:35:01.1270000Z;2022-03-05T09:39:53.5790000Z;39104.000000000;39110.000000000;39040.000000000;39041.000000000;2.543798480;104
2022-03-05T09:40:00.0000000Z;2022-03-05T09:45:00.0000000Z;2022-03-05T09:40:01.4090000Z;2022-03-05T09:44:58.3020000Z;39042.000000000;39081.000000000;39042.000000000;39081.000000000;4.630723820;83
2022-03-05T09:45:00.0000000Z;2022-03-05T09:50:00.0000000Z;2022-03-05T09:45:03.1460000Z;2022-03-05T09:49:56.6090000Z;39082.000000000;39088.000000000;39039.000000000;39046.000000000;3.279792870;96
2022-03-05T09:50:00.0000000Z;2022-03-05T09:55:00.0000000Z;2022-03-05T09:50:20.5990000Z;2022-03-05T09:54:36.2920000Z;39044.000000000;39086.000000000;39044.000000000;39046.000000000;2.741897880;46
2022-03-05T09:55:00.0000000Z;2022-03-05T10:00:00.0000000Z;2022-03-05T09:55:03.3290000Z;2022-03-05T09:59:55.5210000Z;39056.000000000;39090.000000000;39055.871517950;39090.000000000;2.682348990;46
2022-03-05T10:00:00.0000000Z;2022-03-05T10:05:00.0000000Z;2022-03-05T10:00:00.0500000Z;2022-03-05T10:04:59.5970000Z;39082.000000000;39111.000000000;39082.000000000;39095.000000000;8.773632300;178
2022-03-05T10:05:00.0000000Z;2022-03-05T10:10:00.0000000Z;2022-03-05T10:05:03.8600000Z;2022-03-05T10:09:53.1050000Z;39096.000000000;39096.000000000;38838.012557000;38927.000000000;39.426501540;555
2022-03-05T10:10:00.0000000Z;2022-03-05T10:15:00.0000000Z;2022-03-05T10:10:03.1730000Z;2022-03-05T10:14:53.9430000Z;38931.000000000;39176.052196650;38931.000000000;39145.000000000;14.255358780;178
2022-03-05T10:15:00.0000000Z;2022-03-05T10:20:00.0000000Z;2022-03-05T10:15:03.8480000Z;2022-03-05T10:19:54.8600000Z;39135.000000000;39195.715349580;39112.000000000;39187.000000000;6.980563190;192
2022-03-05T10:20:00.0000000Z;2022-03-05T10:25:00.0000000Z;2022-03-05T10:20:13.2870000Z;2022-03-05T10:24:59.8620000Z;39192.000000000;39199.000000000;39062.000000000;39086.000000000;12.908892210;149
2022-03-05T10:25:00.0000000Z;2022-03-05T10:30:00.0000000Z;2022-03-05T10:25:07.1850000Z;2022-03-05T10:29:40.0190000Z;39092.000000000;39092.000000000;38962.000000000;38985.000000000;14.805270880;201
2022-03-05T10:30:00.0000000Z;2022-03-05T10:35:00.0000000Z;2022-03-05T10:30:01.7900000Z;2022-03-05T10:34:56.4100000Z;38976.000000000;39047.000000000;38948.000000000;39047.000000000;4.020827630;140
2022-03-05T10:35:00.0000000Z;2022-03-05T10:40:00.0000000Z;2022-03-05T10:35:00.0310000Z;2022-03-05T10:39:51.5050000Z;39054.116951930;39084.000000000;39037.000000000;39063.000000000;0.964069640;31
2022-03-05T10:40:00.0000000Z;2022-03-05T10:45:00.0000000Z;2022-03-05T10:40:02.0080000Z;2022-03-05T10:44:42.5450000Z;39061.000000000;39084.000000000;39056.000000000;39074.000000000;7.930087330;67
2022-03-05T10:45:00.0000000Z;2022-03-05T10:50:00.0000000Z;2022-03-05T10:45:00.6590000Z;2022-03-05T10:49:54.8360000Z;39082.000000000;39120.000000000;39061.345361190;39120.000000000;0.681138160;129
2022-03-05T10:50:00.0000000Z;2022-03-05T10:55:00.0000000Z;2022-03-05T10:50:04.1770000Z;2022-03-05T10:54:40.2050000Z;39108.000000000;39182.000000000;39108.000000000;39159.000000000;7.205269510;171
2022-03-05T10:55:00.0000000Z;2022-03-05T11:00:00.0000000Z;2022-03-05T10:55:04.0970000Z;2022-03-05T10:59:48.9920000Z;39153.000000000;39186.000000000;39153.000000000;39183.000000000;2.137434600;46
2022-03-05T11:00:00.0000000Z;2022-03-05T11:05:00.0000000Z;2022-03-05T11:00:00.4320000Z;2022-03-05T11:04:57.5050000Z;39182.000000000;39196.000000000;39133.000000000;39171.000000000;4.937079150;115
2022-03-05T11:05:00.0000000Z;2022-03-05T11:10:00.0000000Z;2022-03-05T11:05:17.6610000Z;2022-03-05T11:09:55.8080000Z;39171.000000000;39320.000000000;39168.000000000;39300.000000000;20.918328190;398
2022-03-05T11:10:00.0000000Z;2022-03-05T11:15:00.0000000Z;2022-03-05T11:10:00.0240000Z;2022-03-05T11:14:54.7160000Z;39300.000000000;39315.331687530;39237.000000000;39243.000000000;21.780596580;123
2022-03-05T11:15:00.0000000Z;2022-03-05T11:20:00.0000000Z;2022-03-05T11:15:03.4300000Z;2022-03-05T11:19:44.8380000Z;39234.000000000;39244.000000000;39140.342589260;39233.224038930;8.102796400;93
2022-03-05T11:20:00.0000000Z;2022-03-05T11:25:00.0000000Z;2022-03-05T11:20:08.0820000Z;2022-03-05T11:24:56.1770000Z;39230.000000000;39267.000000000;39227.000000000;39251.000000000;3.570061130;99
2022-03-05T11:25:00.0000000Z;2022-03-05T11:30:00.0000000Z;2022-03-05T11:25:11.6340000Z;2022-03-05T11:29:44.5690000Z;39247.000000000;39248.000000000;39170.000000000;39191.000000000;11.471719300;154
2022-03-05T11:30:00.0000000Z;2022-03-05T11:35:00.0000000Z;2022-03-05T11:30:05.0820000Z;2022-03-05T11:34:53.7310000Z;39191.000000000;39194.000000000;39085.927135020;39103.000000000;23.576430640;322
2022-03-05T11:35:00.0000000Z;2022-03-05T11:40:00.0000000Z;2022-03-05T11:35:07.1830000Z;2022-03-05T11:39:57.3130000Z;39114.000000000;39141.000000000;39114.000000000;39122.000000000;3.888376640;50
2022-03-05T11:40:00.0000000Z;2022-03-05T11:45:00.0000000Z;2022-03-05T11:40:17.9050000Z;2022-03-05T11:44:41.6460000Z;39122.000000000;39157.000000000;39118.000000000;39143.000000000;2.078105000;34
2022-03-05T11:45:00.0000000Z;2022-03-05T11:50:00.0000000Z;2022-03-05T11:45:04.7920000Z;2022-03-05T11:49:54.1920000Z;39142.000000000;39147.000000000;39125.000000000;39141.213555300;0.835997760;31
2022-03-05T11:50:00.0000000Z;2022-03-05T11:55:00.0000000Z;2022-03-05T11:50:07.7340000Z;2022-03-05T11:54:42.3100000Z;39141.000000000;39187.000000000;39140.000000000;39178.000000000;1.926721110;51
2022-03-05T11:55:00.0000000Z;2022-03-05T12:00:00.0000000Z;2022-03-05T11:55:07.4340000Z;2022-03-05T11:59:58.2520000Z;39183.000000000;39196.000000000;39163.000000000;39163.000000000;0.652288250;38
2022-03-05T12:00:00.0000000Z;2022-03-05T12:05:00.0000000Z;2022-03-05T12:00:00.0540000Z;2022-03-05T12:04:57.3910000Z;39160.000000000;39194.342483350;39154.710112820;39194.342483350;1.350228800;67
2022-03-05T12:05:00.0000000Z;2022-03-05T12:10:00.0000000Z;2022-03-05T12:05:01.1400000Z;2022-03-05T12:09:59.5900000Z;39196.000000000;39252.000000000;39164.000000000;39164.000000000;11.727287100;180
2022-03-05T12:10:00.0000000Z;2022-03-05T12:15:00.0000000Z;2022-03-05T12:10:01.0670000Z;2022-03-05T12:14:59.1920000Z;39168.000000000;39219.000000000;39137.000000000;39189.000000000;5.514691240;139
2022-03-05T12:15:00.0000000Z;2022-03-05T12:20:00.0000000Z;2022-03-05T12:15:11.9000000Z;2022-03-05T12:19:59.7600000Z;39188.000000000;39282.000000000;39187.000000000;39271.000000000;2.930641100;163
2022-03-05T12:20:00.0000000Z;2022-03-05T12:25:00.0000000Z;2022-03-05T12:20:00.5180000Z;2022-03-05T12:24:53.5430000Z;39271.000000000;39300.000000000;39254.000000000;39254.000000000;11.317994480;166
2022-03-05T12:25:00.0000000Z;2022-03-05T12:30:00.0000000Z;2022-03-05T12:25:16.3790000Z;2022-03-05T12:29:57.7530000Z;39259.000000000;39272.000000000;39240.000000000;39272.000000000;1.792131300;33
2022-03-05T12:30:00.0000000Z;2022-03-05T12:35:00.0000000Z;2022-03-05T12:30:04.2000000Z;2022-03-05T12:34:50.6160000Z;39272.000000000;39290.000000000;39258.000000000;39283.000000000;5.608794710;95
2022-03-05T12:35:00.0000000Z;2022-03-05T12:40:00.0000000Z;2022-03-05T12:35:03.2290000Z;2022-03-05T12:39:59.3290000Z;39282.000000000;39284.000000000;39250.000000000;39284.000000000;4.432413700;51
2022-03-05T12:40:00.0000000Z;2022-03-05T12:45:00.0000000Z;2022-03-05T12:40:00.3490000Z;2022-03-05T12:44:59.4860000Z;39287.000000000;39388.000000000;39208.000000000;39208.000000000;30.486035300;394
2022-03-05T12:45:00.0000000Z;2022-03-05T12:50:00.0000000Z;2022-03-05T12:45:00.5800000Z;2022-03-05T12:49:58.1280000Z;39208.000000000;39245.000000000;39208.000000000;39244.000000000;1.448088910;51
2022-03-05T12:50:00.0000000Z;2022-03-05T12:55:00.0000000Z;2022-03-05T12:50:07.4250000Z;2022-03-05T12:54:59.8410000Z;39242.000000000;39254.000000000;39150.794181670;39150.794181670;8.047385120;264
2022-03-05T12:55:00.0000000Z;2022-03-05T13:00:00.0000000Z;2022-03-05T12:55:03.9410000Z;2022-03-05T12:59:56.4390000Z;39162.000000000;39162.000000000;39085.000000000;39102.000000000;10.170184900;236
2022-03-05T13:00:00.0000000Z;2022-03-05T13:05:00.0000000Z;2022-03-05T13:00:00.1290000Z;2022-03-05T13:04:59.5100000Z;39103.000000000;39129.000000000;39016.000000000;39038.000000000;9.438514170;308
2022-03-05T13:05:00.0000000Z;2022-03-05T13:10:00.0000000Z;2022-03-05T13:05:00.3290000Z;2022-03-05T13:09:57.3580000Z;39030.000000000;39070.000000000;39002.000000000;39029.000000000;5.963646200;167
2022-03-05T13:10:00.0000000Z;2022-03-05T13:15:00.0000000Z;2022-03-05T13:10:00.7570000Z;2022-03-05T13:14:53.2170000Z;39029.000000000;39060.000000000;39029.000000000;39060.000000000;2.589163820;64
2022-03-05T13:15:00.0000000Z;2022-03-05T13:20:00.0000000Z;2022-03-05T13:15:00.5070000Z;2022-03-05T13:19:56.0290000Z;39058.000000000;39090.000000000;39020.000000000;39074.000000000;9.052306900;94
2022-03-05T13:20:00.0000000Z;2022-03-05T13:25:00.0000000Z;2022-03-05T13:20:01.9270000Z;2022-03-05T13:24:40.5560000Z;39072.000000000;39074.000000000;39025.000000000;39026.000000000;1.548166430;91
2022-03-05T13:25:00.0000000Z;2022-03-05T13:30:00.0000000Z;2022-03-05T13:25:01.2160000Z;2022-03-05T13:29:46.2430000Z;39026.000000000;39052.000000000;39026.000000000;39041.000000000;9.930462260;65
2022-03-05T13:30:00.0000000Z;2022-03-05T13:35:00.0000000Z;2022-03-05T13:30:03.9460000Z;2022-03-05T13:34:57.7060000Z;39042.000000000;39047.000000000;38992.000000000;38992.000000000;2.125837360;129
2022-03-05T13:35:00.0000000Z;2022-03-05T13:40:00.0000000Z;2022-03-05T13:35:00.1220000Z;2022-03-05T13:39:59.4150000Z;39003.000000000;39063.000000000;38936.000000000;39049.000000000;10.318225610;271
2022-03-05T13:40:00.0000000Z;2022-03-05T13:45:00.0000000Z;2022-03-05T13:40:05.1300000Z;2022-03-05T13:44:57.5350000Z;39052.000000000;39108.000000000;39044.000000000;39050.000000000;11.243245200;145
2022-03-05T13:45:00.0000000Z;2022-03-05T13:50:00.0000000Z;2022-03-05T13:45:01.6730000Z;2022-03-05T13:49:58.8440000Z;39050.000000000;39052.000000000;38964.000000000;38995.000000000;14.729464070;228
2022-03-05T13:50:00.0000000Z;2022-03-05T13:55:00.0000000Z;2022-03-05T13:50:04.7800000Z;2022-03-05T13:54:56.4780000Z;39003.000000000;39078.000000000;39003.000000000;39047.000000000;12.959413310;132
2022-03-05T13:55:00.0000000Z;2022-03-05T14:00:00.0000000Z;2022-03-05T13:55:13.0110000Z;2022-03-05T13:59:53.7830000Z;39057.000000000;39077.000000000;39031.471835050;39040.000000000;3.740589790;75
2022-03-05T14:00:00.0000000Z;2022-03-05T14:05:00.0000000Z;2022-03-05T14:00:03.1170000Z;2022-03-05T14:04:53.7600000Z;39040.000000000;39076.000000000;39000.000000000;39003.000000000;7.689003390;230
2022-03-05T14:05:00.0000000Z;2022-03-05T14:10:00.0000000Z;2022-03-05T14:05:00.4050000Z;2022-03-05T14:09:58.3850000Z;39004.000000000;39034.000000000;38966.000000000;39018.000000000;7.934887590;127
2022-03-05T14:10:00.0000000Z;2022-03-05T14:15:00.0000000Z;2022-03-05T14:10:12.1590000Z;2022-03-05T14:14:59.5890000Z;39018.000000000;39071.000000000;38989.366416180;39066.819204430;10.635307730;125
2022-03-05T14:15:00.0000000Z;2022-03-05T14:20:00.0000000Z;2022-03-05T14:15:03.7080000Z;2022-03-05T14:19:59.3050000Z;39067.000000000;39167.000000000;39066.819204430;39163.000000000;10.758195260;261
2022-03-05T14:20:00.0000000Z;2022-03-05T14:25:00.0000000Z;2022-03-05T14:20:00.1190000Z;2022-03-05T14:24:51.9270000Z;39163.858672170;39169.260358120;39097.000000000;39123.000000000;2.735683390;91
2022-03-05T14:25:00.0000000Z;2022-03-05T14:30:00.0000000Z;2022-03-05T14:25:09.6750000Z;2022-03-05T14:29:39.9540000Z;39101.000000000;39101.000000000;39050.633087790;39069.000000000;2.973137420;45
2022-03-05T14:30:00.0000000Z;2022-03-05T14:35:00.0000000Z;2022-03-05T14:30:04.8560000Z;2022-03-05T14:34:47.6100000Z;39069.000000000;39137.000000000;39069.000000000;39095.000000000;3.624741770;113
2022-03-05T14:35:00.0000000Z;2022-03-05T14:40:00.0000000Z;2022-03-05T14:35:01.6400000Z;2022-03-05T14:39:50.9270000Z;39095.000000000;39132.000000000;39061.000000000;39120.000000000;4.455786480;87
2022-03-05T14:40:00.0000000Z;2022-03-05T14:45:00.0000000Z;2022-03-05T14:40:04.7930000Z;2022-03-05T14:44:44.4970000Z;39121.000000000;39160.374808040;39121.000000000;39138.000000000;4.200690910;140
2022-03-05T14:45:00.0000000Z;2022-03-05T14:50:00.0000000Z;2022-03-05T14:45:08.7050000Z;2022-03-05T14:49:48.0860000Z;39144.000000000;39162.987706140;39112.799487650;39144.000000000;5.130967210;76
2022-03-05T14:50:00.0000000Z;2022-03-05T14:55:00.0000000Z;2022-03-05T14:50:07.7900000Z;2022-03-05T14:54:50.1250000Z;39145.568385470;39172.000000000;39140.168703850;39164.000000000;3.583062910;96
2022-03-05T14:55:00.0000000Z;2022-03-05T15:00:00.0000000Z;2022-03-05T14:55:26.3510000Z;2022-03-05T14:59:55.2370000Z;39163.000000000;39187.000000000;39149.000000000;39149.000000000;6.604406580;106
2022-03-05T15:00:00.0000000Z;2022-03-05T15:05:00.0000000Z;2022-03-05T15:00:01.5900000Z;2022-03-05T15:04:56.1790000Z;39148.000000000;39180.000000000;39148.000000000;39180.000000000;1.441592010;37
2022-03-05T15:05:00.0000000Z;2022-03-05T15:10:00.0000000Z;2022-03-05T15:05:04.9700000Z;2022-03-05T15:09:40.2480000Z;39186.000000000;39217.000000000;39131.000000000;39136.884397900;3.992355120;178
2022-03-05T15:10:00.0000000Z;2022-03-05T15:15:00.0000000Z;2022-03-05T15:10:03.3130000Z;2022-03-05T15:14:56.7400000Z;39137.000000000;39175.874105990;39137.000000000;39175.874105990;5.365689790;42
2022-03-05T15:15:00.0000000Z;2022-03-05T15:20:00.0000000Z;2022-03-05T15:15:16.7510000Z;2022-03-05T15:19:54.5030000Z;39175.874105990;39215.000000000;39172.000000000;39187.000000000;2.797042740;126
2022-03-05T15:20:00.0000000Z;2022-03-05T15:25:00.0000000Z;2022-03-05T15:20:05.1340000Z;2022-03-05T15:24:50.9560000Z;39185.000000000;39185.000000000;39135.000000000;39149.000000000;5.108796840;63
2022-03-05T15:25:00.0000000Z;2022-03-05T15:30:00.0000000Z;2022-03-05T15:25:04.2770000Z;2022-03-05T15:29:58.8380000Z;39149.000000000;39154.000000000;39097.000000000;39150.000000000;16.961698260;178
2022-03-05T15:30:00.0000000Z;2022-03-05T15:35:00.0000000Z;2022-03-05T15:30:01.6740000Z;2022-03-05T15:34:56.9990000Z;39163.000000000;39195.000000000;39158.000000000;39162.000000000;5.803049050;101
2022-03-05T15:35:00.0000000Z;2022-03-05T15:40:00.0000000Z;2022-03-05T15:35:04.7310000Z;2022-03-05T15:39:40.6750000Z;39162.000000000;39162.000000000;39139.471623230;39156.000000000;2.583418210;45
2022-03-05T15:40:00.0000000Z;2022-03-05T15:45:00.0000000Z;2022-03-05T15:40:01.9400000Z;2022-03-05T15:44:50.7460000Z;39163.858672170;39201.006347880;39140.000000000;39140.000000000;5.010026400;96
2022-03-05T15:45:00.0000000Z;2022-03-05T15:50:00.0000000Z;2022-03-05T15:45:03.0040000Z;2022-03-05T15:49:47.1110000Z;39141.000000000;39175.000000000;39141.000000000;39171.000000000;1.388539130;34
2022-03-05T15:50:00.0000000Z;2022-03-05T15:55:00.0000000Z;2022-03-05T15:50:07.4770000Z;2022-03-05T15:54:45.0730000Z;39164.000000000;39199.286210840;39164.000000000;39199.286210840;1.225122010;60
2022-03-05T15:55:00.0000000Z;2022-03-05T16:00:00.0000000Z;2022-03-05T15:55:08.5690000Z;2022-03-05T15:59:55.1870000Z;39199.683598300;39215.000000000;39199.000000000;39203.000000000;3.843027880;80
2022-03-05T16:00:00.0000000Z;2022-03-05T16:05:00.0000000Z;2022-03-05T16:00:13.7030000Z;2022-03-05T16:04:51.8040000Z;39203.000000000;39222.000000000;39192.717598950;39222.000000000;10.420118500;136
2022-03-05T16:05:00.0000000Z;2022-03-05T16:10:00.0000000Z;2022-03-05T16:05:16.4700000Z;2022-03-05T16:09:57.8440000Z;39209.000000000;39219.000000000;39165.000000000;39178.000000000;3.532787180;66
2022-03-05T16:10:00.0000000Z;2022-03-05T16:15:00.0000000Z;2022-03-05T16:10:11.5550000Z;2022-03-05T16:14:56.7910000Z;39178.000000000;39209.000000000;39178.000000000;39203.000000000;2.400902820;37
2022-03-05T16:15:00.0000000Z;2022-03-05T16:20:00.0000000Z;2022-03-05T16:15:24.4180000Z;2022-03-05T16:19:55.7810000Z;39207.000000000;39213.000000000;39195.000000000;39200.000000000;2.979491530;48
2022-03-05T16:20:00.0000000Z;2022-03-05T16:25:00.0000000Z;2022-03-05T16:20:09.8790000Z;2022-03-05T16:24:59.3990000Z;39200.000000000;39246.361262710;39192.717598950;39246.361262710;5.607576770;130
2022-03-05T16:25:00.0000000Z;2022-03-05T16:30:00.0000000Z;2022-03-05T16:25:02.7100000Z;2022-03-05T16:29:59.5050000Z;39245.000000000;39301.099695110;39236.000000000;39289.000000000;6.723303520;205
2022-03-05T16:30:00.0000000Z;2022-03-05T16:35:00.0000000Z;2022-03-05T16:30:08.4450000Z;2022-03-05T16:34:56.1060000Z;39296.000000000;39296.000000000;39251.000000000;39285.000000000;3.525930200;77
2022-03-05T16:35:00.0000000Z;2022-03-05T16:40:00.0000000Z;2022-03-05T16:35:00.4380000Z;2022-03-05T16:39:59.9000000Z;39285.000000000;39367.000000000;39281.000000000;39367.000000000;5.507374140;235
2022-03-05T16:40:00.0000000Z;2022-03-05T16:45:00.0000000Z;2022-03-05T16:40:02.6750000Z;2022-03-05T16:44:55.9590000Z;39364.000000000;39525.000000000;39335.037523200;39519.000000000;49.983164650;509
2022-03-05T16:45:00.0000000Z;2022-03-05T16:50:00.0000000Z;2022-03-05T16:45:01.6120000Z;2022-03-05T16:49:59.3920000Z;39519.000000000;39628.000000000;39426.000000000;39426.000000000;45.128213380;817
2022-03-05T16:50:00.0000000Z;2022-03-05T16:55:00.0000000Z;2022-03-05T16:50:10.4390000Z;2022-03-05T16:54:57.6240000Z;39459.000000000;39461.000000000;39370.000000000;39434.000000000;18.960440770;183
2022-03-05T16:55:00.0000000Z;2022-03-05T17:00:00.0000000Z;2022-03-05T16:55:00.4040000Z;2022-03-05T16:59:51.3150000Z;39422.000000000;39422.000000000;39314.236918880;39351.000000000;4.768333050;180
2022-03-05T17:00:00.0000000Z;2022-03-05T17:05:00.0000000Z;2022-03-05T17:00:00.0170000Z;2022-03-05T17:04:40.5530000Z;39364.000000000;39455.000000000;39356.000000000;39446.000000000;4.718678250;159
2022-03-05T17:05:00.0000000Z;2022-03-05T17:10:00.0000000Z;2022-03-05T17:05:04.7160000Z;2022-03-05T17:09:55.3820000Z;39448.000000000;39534.000000000;39447.000000000;39525.000000000;7.748251570;271
2022-03-05T17:10:00.0000000Z;2022-03-05T17:15:00.0000000Z;2022-03-05T17:10:00.0320000Z;2022-03-05T17:14:56.9230000Z;39521.000000000;39563.844170630;39475.000000000;39534.000000000;3.387635900;167
2022-03-05T17:15:00.0000000Z;2022-03-05T17:20:00.0000000Z;2022-03-05T17:15:05.0580000Z;2022-03-05T17:19:47.2940000Z;39535.000000000;39558.000000000;39478.000000000;39501.000000000;7.999336960;181
2022-03-05T17:20:00.0000000Z;2022-03-05T17:25:00.0000000Z;2022-03-05T17:20:02.8580000Z;2022-03-05T17:24:42.4580000Z;39500.000000000;39529.000000000;39500.000000000;39504.000000000;10.376207690;66
2022-03-05T17:25:00.0000000Z;2022-03-05T17:30:00.0000000Z;2022-03-05T17:25:03.8840000Z;2022-03-05T17:29:57.7370000Z;39513.000000000;39528.000000000;39477.461008650;39477.461008650;4.711389350;65
2022-03-05T17:30:00.0000000Z;2022-03-05T17:35:00.0000000Z;2022-03-05T17:30:01.1590000Z;2022-03-05T17:34:56.9730000Z;39477.461008650;39527.000000000;39440.135313400;39527.000000000;6.946093280;143
2022-03-05T17:35:00.0000000Z;2022-03-05T17:40:00.0000000Z;2022-03-05T17:35:04.4620000Z;2022-03-05T17:39:58.3860000Z;39526.000000000;39567.000000000;39517.000000000;39557.000000000;4.211729500;121
2022-03-05T17:40:00.0000000Z;2022-03-05T17:45:00.0000000Z;2022-03-05T17:40:05.0760000Z;2022-03-05T17:44:45.1230000Z;39562.749401980;39600.000000000;39543.000000000;39553.000000000;16.111937590;210
2022-03-05T17:45:00.0000000Z;2022-03-05T17:50:00.0000000Z;2022-03-05T17:45:02.5010000Z;2022-03-05T17:49:57.0850000Z;39565.374013720;39569.000000000;39445.609156640;39498.000000000;2.577950020;122
2022-03-05T17:50:00.0000000Z;2022-03-05T17:55:00.0000000Z;2022-03-05T17:50:17.7280000Z;2022-03-05T17:54:48.8910000Z;39492.000000000;39492.000000000;39436.000000000;39467.504529610;6.955912730;170
